time,growth,interaction,celltype
0.5,0.014479978,0.4348047,wntEGC
0.5,0.15080738,0.24592844,VLMC
0.5,-0.015591718,0.24592844,MSN
0.5,0.077762924,0.24592844,dpEX
0.5,0.17948768,0.24592844,sfrpEGC
0.5,0.071995616,0.24592844,sfrpEGC
0.5,-0.047446236,0.8619773,scgnIN
0.5,-0.061944224,0.8759133,scgnIN
0.5,-0.006649144,0.24592844,MSN
0.5,0.057042226,0.24592844,CMPN
0.5,0.052092593,0.7453243,MSN
0.5,0.08797291,0.24592844,dpEX
0.5,-0.029805886,0.839095,scgnIN
0.5,0.043933205,0.24592844,dpEX
0.5,-0.04753703,0.24592844,obNBL
0.5,-0.0030790605,0.770236,obNBL
0.5,0.012727175,0.24592844,scgnIN
0.5,0.009340173,0.8587463,MSN
0.5,0.24658278,0.24592844,sfrpEGC
0.5,0.03163734,0.43858474,dpEX
0.5,0.048614293,0.24592844,VLMC
0.5,0.16539021,0.24592844,VLMC
0.5,-0.013860855,0.24592844,obNBL
0.5,-0.021179723,0.7947766,MSN
0.5,0.018253442,0.24592844,CMPN
0.5,0.097829975,0.6195848,wntEGC
0.5,0.04634875,0.24592844,MSN
0.5,0.10119198,0.24592844,mpEX
0.5,0.09165655,0.24592844,MSN
0.5,-0.09292744,0.90744346,MSN
0.5,-0.019849554,1.4318153,obNBL
0.5,0.07348172,0.24592844,dpEX
0.5,0.03475348,0.24592844,CMPN
0.5,0.05570227,0.24592844,CMPN
0.5,0.018198729,0.7340718,MSN
0.5,0.16560262,0.44367653,CMPN
0.5,-0.0041690134,0.24592844,CMPN
0.5,0.025952706,1.1639347,MSN
0.5,0.025512358,0.24592844,obNBL
0.5,0.036625255,0.24592844,scgnIN
0.5,0.13157421,0.24592844,wntEGC
0.5,0.037323125,0.86647624,dpEX
0.5,0.004314716,0.82675475,sstIN
0.5,0.16898872,0.42390615,CMPN
0.5,0.1125753,0.52783996,nptxEX
0.5,0.009443102,0.24592844,mpEX
0.5,0.051172737,0.24592844,nptxEX
0.5,-0.004852537,0.7224271,scgnIN
0.5,0.09011478,0.24592844,wntEGC
0.5,0.10208042,0.24592844,MSN
0.5,0.054064766,0.6252512,wntEGC
0.5,0.025082681,1.1766644,MSN
0.5,0.031012299,0.24592844,obNBL
0.5,0.09535833,0.7499787,nptxEX
0.5,0.07314885,0.24592844,reaEGC
0.5,0.08631097,0.24592844,CMPN
0.5,0.04487697,0.59863,scgnIN
0.5,-0.053569973,1.2405285,MSN
0.5,0.017835546,0.7578006,nptxEX
0.5,0.0243911,0.6059159,MSN
0.5,-0.021368112,0.49528876,mpEX
0.5,0.032255717,0.5078084,nptxEX
0.5,0.016377652,0.59133077,obNBL
0.5,0.047003444,0.7879378,VLMC
0.5,0.056123413,0.45460483,obNBL
0.5,-0.00084081106,0.24592844,obNBL
0.5,-0.016568098,0.6984228,obNBL
0.5,0.11094496,1.2780122,VLMC
0.5,0.04479152,0.24592844,CMPN
0.5,0.060069643,0.38339797,nptxEX
0.5,0.051203728,0.24592844,wntEGC
0.5,-0.028589396,0.24592844,wntEGC
0.5,0.048141908,0.24592844,obNBL
0.5,0.06714473,0.96060365,obNBL
0.5,0.060329385,1.0031981,obNBL
