timepoint,x,y,cos,celltype
1.0,0.5888853073120117,-0.3605890274047851,-0.8586200740105556,tlNBL
1.0,0.3864181637763977,-0.3283773064613342,-0.9698048821472076,dpEX
1.0,0.2097681760787964,-0.2832890152931213,0.9999998713526659,mpEX
1.0,0.1276547908782959,-0.2824552655220032,-0.9534124208846804,MCG
1.0,0.4257393777370453,-0.3055927753448486,-0.8058984704639156,wntEGC
1.0,0.0640110224485397,-0.2627762258052826,0.8772480029663711,VLMC
1.0,0.6311159729957581,-0.3759187757968902,-0.5537938850094105,MSN
1.0,0.6626119613647461,-0.3695127964019775,0.8431357290281627,VLMC
1.0,0.5528939366340637,-0.3480979800224304,0.08323695696707063,sfrpEGC
1.0,0.559567928314209,-0.3592353463172912,-0.579354230971663,tlNBL
1.0,0.6715081930160522,-0.3846732079982757,-0.8359246130601955,scgnIN
1.0,0.5432034730911255,-0.3434120416641235,0.8163145137450784,sfrpEGC
1.0,0.2511857748031616,-0.3006533980369568,-0.9953374712728293,mpEX
1.0,0.6039209365844727,-0.3608034253120422,0.9967305453980951,tlNBL
1.0,0.6274986267089844,-0.358119785785675,0.9311412557091187,MSN
1.0,0.3753348588943481,-0.3155567646026611,-0.9435818192842906,mpEX
1.0,0.6824636459350586,-0.368076354265213,0.9032416274999852,obNBL
1.0,0.5442744493484497,-0.3550357520580292,0.6373904473197706,sfrpEGC
1.0,0.4230959415435791,-0.3308554291725158,0.7352155575676451,wntEGC
1.0,0.64731764793396,-0.3755416870117187,0.5966549338912528,VLMC
1.0,0.2708059549331665,-0.2925854325294494,-0.9732618211006282,mpEX
1.0,0.6154525876045227,-0.3656321763992309,-0.9634077198899311,scgnIN
1.0,0.4089774191379547,-0.3201419115066528,-0.9940331455761199,mpEX
1.0,0.1808121353387832,-0.2806369066238403,-0.14113125207858254,mpEX
1.0,0.577103853225708,-0.3553723394870758,0.0867736418088774,scgnIN
1.0,0.5056655406951904,-0.3534197807312011,0.9988187970845397,VLMC
1.0,0.166155532002449,-0.271011084318161,0.6785537575946288,mpEX
1.0,0.549490213394165,-0.359383225440979,0.9326711812529863,VLMC
1.0,0.4046932160854339,-0.3290576338768005,-0.9983837282056942,mpEX
1.0,0.298993855714798,-0.3109602332115173,0.7608578843266574,mpEX
1.0,0.5812932252883911,-0.3685486912727356,0.8551714065335655,tlNBL
1.0,0.589851975440979,-0.3706210255622864,0.9998106708932246,tlNBL
1.0,0.0556988194584846,-0.305801510810852,-0.31349447060496766,VLMC
1.0,0.6410284042358398,-0.3801473975181579,0.29390617941452957,scgnIN
1.0,0.7075170874595642,-0.3702442049980163,0.9590146288875148,VLMC
1.0,0.3474647998809814,-0.323216438293457,-0.7876259916725136,sstIN
1.0,0.6031092405319214,-0.3816269636154175,0.999451362288085,scgnIN
1.0,0.3806944489479065,-0.3110212981700897,-0.5467402046703027,mpEX
1.0,0.1756435185670852,-0.3120127320289612,0.9870105614876662,sstIN
1.0,0.5488643050193787,-0.3600673675537109,0.9368699630808417,sfrpEGC
1.0,0.5553565621376038,-0.3741698861122131,0.8298574036670795,sfrpEGC
1.0,0.6658357381820679,-0.3843548893928528,-0.8220281291226146,scgnIN
1.0,0.4878457188606262,-0.3490786552429199,0.9959863342093109,VLMC
1.0,0.6390445232391357,-0.3957948684692383,-0.2568933975955228,MSN
1.0,0.5878602266311646,-0.3836133182048797,0.9939258560094762,tlNBL
